ID_Batch_Loop#,Artist_Name,Title,Date_Created,Medium,Size,Signed_Edition,Estimate_Range,Realized_Price,Sale,Auction_House,Sale_Date
9_432,Damien Hirst,"For the Love of God, 2009",2009,screenprint in colours with diamond dust,9 1/2 x 12 3/4 in,"Signed, 164/1000","1,500 - 2,000 GBP","3,000 GBP",Modern & Contemporary Prints,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Dec. 03, 2014"
9_433,Damien Hirst,"Minaret (Sanctum), 2009",2009,colour photogravure on stiff vellum,99.5 x 97.5 cm,"Signed, 50 from a numbered edition of 59","9,000 - 10,000 EUR",Not Sold,Contemporary Art 2,"Dorotheum, Vienna","Nov. 27, 2014"
9_434,Damien Hirst,"Bromobenzotrifluide (from Woodcut Spots), 2010",2010,coloured woodcut on vellum from Somerset,91.5 x 91.5 cm,"Signed, 31 from a numbered edition of 48","8,000 - 9,000 EUR","11,299 EUR",Contemporary Art 2,"Dorotheum, Vienna","Nov. 27, 2014"
9_435,Damien Hirst,"The Hours, 2009",2009,"Mixed media (plastics, colour varnish)",15.5 x 13 x 21 cm,,"6,000 - 8,000 EUR",Not Sold,Contemporary Art,Van Ham Fine Art Auctions,"Nov. 26, 2014"
9_436,Damien Hirst,"Souls III - Burgundy/Chilli Red, 2010",2010,Foil print,72 x 51 cm,"Signed, 9/15","3,800 - 5,800 EUR",Not Sold,Contemporary Art,Van Ham Fine Art Auctions,"Nov. 26, 2014"
9_437,Damien Hirst,"Butterfly Etching (Tribulation), 2009",2009,Etching and aquatint in color on wolves paper,11 3/4 x 9 5/8 inches (29 3/4 x 24 1/5 cm),"Signed, 6/45","6,000 EUR",Not Sold,Modern & Contemporary Art Including Prints,"Auctionata, Berlin","Nov. 16, 2014"
9_438,Damien Hirst,"Butterfly Etching (Hope), 2009",2009,Color etching and aquatint on wove paper,11 3/4 x 9 5/8 inches (29 3/4 x 24 1/5 cm),Signed,"6,000 EUR",Not Sold,Modern & Contemporary Art Including Prints,"Auctionata, Berlin","Nov. 16, 2014"
9_439,Damien Hirst,"Skull Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"28"" x 20""",Signed,"4,000 - 6,000 USD","3,200 USD",Post War/Contemporary Art,Rago Arts and Auction Center,"Nov. 15, 2014"
9_440,Damien Hirst,"Shark Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"26"" x 19 1/4""",Signed,"4,000 - 6,000 USD",Not Sold,Post War/Contemporary Art,Rago Arts and Auction Center,"Nov. 15, 2014"
9_441,Damien Hirst,"Circle Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"20 1/2"" diameter",Signed,"4,000 - 6,000 USD","5,000 USD",Post War/Contemporary Art,Rago Arts and Auction Center,"Nov. 15, 2014"
9_442,Damien Hirst,"Rocket Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"29"" x 17 1/2""",Signed,"6,000 - 8,000 USD",Not Sold,Post War/Contemporary Art,Rago Arts and Auction Center,"Nov. 15, 2014"
9_443,Damien Hirst,"Butterfly Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21 1/4"" x 27""",Signed,"4,000 - 6,000 USD","4,375 USD",Post War/Contemporary Art,Rago Arts and Auction Center,"Nov. 15, 2014"
9_444,Damien Hirst,"Heart Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21"" x 20 1/4""",Signed,"4,000 - 6,000 USD","3,750 USD",Post War/Contemporary Art,Rago Arts and Auction Center,"Nov. 15, 2014"
9_445,Damien Hirst,"Star Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21 1/2"" x 21 1/2""",Signed,"4,000 - 6,000 USD","3,750 USD",Post War/Contemporary Art,Rago Arts and Auction Center,"Nov. 15, 2014"
9_446,Damien Hirst,"Butterfly Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21 1/4"" x 27""",,"4,000 - 6,000 USD","5,625 USD",Post War/Contemporary Art,Rago Arts and Auction Center,"Nov. 15, 2014"
9_447,Damien Hirst,"Circle Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"20 1/2"" diameter",Signed,"4,000 - 6,000 USD","3,750 USD",Post War/Contemporary Art,Rago Arts and Auction Center,"Nov. 15, 2014"
9_448,Damien Hirst,"Heart Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21"" x 20 1/4""",Signed,"4,000 - 6,000 USD","4,375 USD",Post War/Contemporary Art,Rago Arts and Auction Center,"Nov. 15, 2014"
9_449,Damien Hirst,"PSALM PRINT: AD TE, DOMINE, LEVAVI, 2010",2010,color screenprint with diamond dust,"73 x 70,60 cm","Signed, 38/50","5,000 - 6,000 EUR","5,980 EUR",Limited Edition,Artcurial,"Nov. 10, 2014"
9_450,Damien Hirst,"THE HOURS SPIN SKULL, 2009",2009,household gloss on resin and metallic watch faces,h: 21 w: 14 d: 14 cm,,"5,000 - 6,000 EUR","6,370 EUR",Limited Edition,Artcurial,"Nov. 10, 2014"
9_451,Damien Hirst,"Psalm Print: Exaudi Domine, 2009",2009,Screenprint in colors with glaze on wove paper,29 x 28 1/8 in.,"Signed, 4/25","8,000 - 12,000 USD",Not Sold,Prints,Sotheby's New York,"Oct. 30, 2014"
9_452,Damien Hirst,"For the Love of God - Wonder, 2009",2009,"screenprint with glaze and diamond dust in colors, on wove paper",Sheet: 100 x 75 cm.(39 3/8 x 29 1/2 in.),"Signed, 23/250","60,000 - 90,000 CNY","75,000 CNY",Asian & Western 20th Century & Contemporary Art,Christie's Shanghai,"Oct. 24, 2014"
9_453,Damien Hirst,"Bromobenzotrifluoride, 2010",2010,woodcut,Sheet: 36 ¼ x 36 in. (921 x 914 mm.),"Signed, 39/48","6,000 - 8,000 USD","8,750 USD",Prints & Multiples,Christie's New York,"Oct. 23, 2014"
9_454,Damien Hirst,"Controlled Substances Key Spot Print, 2010",2010,Screenprint with glaze and debossed edge,606 x 590mm (23 5/8 x 23 1/4in),"Signed, 95/150","1,500 - 2,000 GBP",Not Sold,Prints featuring the work of L.S. Lowry,Bonhams Knightsbridge,"Sep. 17, 2014"
9_455,Damien Hirst,"3 works; Supreme Skate Decks - Spin, 2009",2009,screenprints on wooden,789 x 185mm (31 x 7 1/2in),edition of 800,"1,000 - 1,500 GBP","1,625 GBP",Prints featuring the work of L.S. Lowry,Bonhams Knightsbridge,"Sep. 17, 2014"
9_456,Damien Hirst,"End of an Era (B) Poster, 2010",2010,Offset lithograph,91.4 × 61.0 cm,Signed,"50,000 - 100,000 JPY","92,000 JPY",Modern & Contemporary Art,SBI Art Auction,"Jul. 26, 2014"
9_457,Damien Hirst,"The Dead (Silver Gloss/ Loganberry Pink Skull), 2009",2009,Foil block print in silver gloss and loganberry pink,720 x 510mm (28 1/4 x 20in)(SH),"Signed, 11/15","3,000 - 5,000 GBP",Not Sold,Prints & Multiples,Bonhams New Bond Street,"Jul. 15, 2014"
9_458,Damien Hirst,"Bromobenzotrifluride, 2010",2010,Colour woodcut,91.4 x 91.4 cm,"Signed, 35/48","10,000 - 20,000 CHF",Not Sold,Modern Prints & Drawings,Koller Zurich,"Jun. 28, 2014"
9_459,Damien Hirst,"Aurous Iodide, 2009",2009,"Screenprint in colours with gold glitter, on wove paper",I. 76.3 x 55.8 cm (30 x 21 7/8 in.) S. 98 x 76 cm (38 5/8 x 29 7/8 in.),"Signed, 123/150","6,000 - 8,000 GBP","8,750 GBP",Evening & Day Editions,Phillips London,"Jun. 12, 2014"
9_460,Damien Hirst,"5 Works: Skateboard Decks (Pills), 2009",2009,Silkscreen on skateboard,Each: 31 x 8.5 in.,Each from an edition of 500,"8,000 - 10,000 USD",Not Sold,"Summer Op-Art, Pop Art & Fine Art Auction",Ro Gallery,"Jun. 12, 2014"
9_461,Damien Hirst,"Exaudi Domine, from Psalm Prints, 2009",2009,"Screenprint in colours with glaze and diamond dust, on smooth wove paper",I. 61 x 61 cm (24 x 24 in.) S. 73.5 x 71.5 cm (28 7/8 x 28 1/8 in.),"Signed, 11/50","6,000 - 8,000 GBP","6,875 GBP",Evening & Day Editions,Phillips London,"Jun. 12, 2014"
9_462,Damien Hirst,"Dark Rainbow, 2009",2009,"Resin sculpture in colours, with metal stand",work: 44 × 41 × 11 cm (17 3/8 × 16 1/8 × 4 3/8 in)with stand: 55 × 41 × 25 cm (21 5/8 × 16 1/8 × 9 7/8 in),"Signed, 25/40","8,000 - 12,000 GBP","9,375 GBP",Evening & Day Editions,Phillips London,"Jun. 12, 2014"
9_463,Damien Hirst,"SPOT FENDER STRATOCASTER, 2010",2010,acrylic on metal guitar,99.5 (H) by 32.5 by 6.5 cm,Signed,"200,000 - 300,000 HKD","812,500 HKD",Boundless: Contemporary Art,Sotheby's Hong Kong,"Jun. 10, 2014"
9_464,Damien Hirst,"4 works; The Souls I - IV (Oriental Gold), 2010",2010,Foil prints,"72 x 51 cm (28,3 x 20 in)","Signed, edition of 15","15,000 EUR","18,750 EUR",Post War/Contemporary Art,Ketterer Kunst Munich,"Jun. 07, 2014"
9_465,Damien Hirst,"Psalm Print: Confitebor Tibi, 2009",2009,"silkscreen in colors and foil print with ""diamond dust""","61,3 cm (24,1 x 28,1 in)",Signed,"5,500 EUR","10,000 EUR",Post War/Contemporary Art,Ketterer Kunst Munich,"Jun. 07, 2014"
9_466,Damien Hirst,"Methionine, 2010",2010,woodcut in colour,"62, 3 x 81, 3 cm","Signed, 15 / 48","4,000 EUR","5,000 EUR",Modern & Contemporary Prints,"Dorotheum, Vienna","Jun. 04, 2014"
9_467,Damien Hirst,"Butterfly Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21 1/4"" x 27"" in",,"5,000 - 7,000 USD","4,375 USD",Post-War & Contemporary Art,Rago Arts and Auction Center,"May. 17, 2014"
9_468,Damien Hirst,"Heart Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21"" x 20 1/4"" in",,"5,000 - 7,000 USD","4,063 USD",Post-War & Contemporary Art,Rago Arts and Auction Center,"May. 17, 2014"
9_469,Damien Hirst,"Skull Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"28"" x 20"" in",,"5,000 - 7,000 USD","4,375 USD",Post-War & Contemporary Art,Rago Arts and Auction Center,"May. 17, 2014"
9_470,Damien Hirst,"Butterfly Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21 1/4"" x 27"" in",Signed,"5,000 - 7,000 USD","4,375 USD",Post-War & Contemporary Art,Rago Arts and Auction Center,"May. 17, 2014"
9_471,Damien Hirst,"Heart Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21"" x 20 1/4"" in",Signed,"5,000 - 7,000 USD","4,375 USD",Post-War & Contemporary Art,Rago Arts and Auction Center,"May. 17, 2014"
9_472,Damien Hirst,"For the Love of God, 2009",2009,Screenprint in colors with diamond dust,"12 3/4"" x 9 3/8"" in","Signed, 334/1000","1,500 - 2,500 USD","3,125 USD",Post-War & Contemporary Art,Rago Arts and Auction Center,"May. 17, 2014"
9_473,Damien Hirst,"Circle Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"20 1/2"" in diameter",Signed,"5,000 - 7,000 USD","4,375 USD",Post-War & Contemporary Art,Rago Arts and Auction Center,"May. 17, 2014"
9_474,Damien Hirst,"Shark Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"26"" x 19 1/4"" in",Signed,"5,000 - 7,000 USD","6,875 USD",Post-War & Contemporary Art,Rago Arts and Auction Center,"May. 17, 2014"
9_475,Damien Hirst,"SANCTUM, 2009",2009,photogravure etchings with hand-coloring,980 x 992 mm 38 5/8 x 39 in,"Signed, 31/59","65,000 - 95,000 USD",Not Sold,Prints,Sotheby's New York,"May. 01, 2014"
9_476,Damien Hirst,"BIG LOVE, 2010",2010,Screenprint in colors,1573 x 1530 mm 62 x 60 3/8 in,"Signed, edition of 50","30,000 - 40,000 USD",Not Sold,Prints,Sotheby's New York,"May. 01, 2014"
9_477,Damien Hirst,"12 Works: Tribulation; Eternal Rest; Prosperity; Emerge; Regeneration; Renewal; Fate; Reveal; Spirit; Hope, 2009",2009,Etching and aquatints in colors on wove paper,Overall: 19 6/8 x 16 2/8 x 1 in,"Signed, 6/45","35,000 - 45,000 USD","43,750 USD",Evening & Day Editions,Phillips New York,"Apr. 28, 2014"
9_478,Damien Hirst,"The Dead - Racing Green Island Copper Skull, 2009",2009,copper,720 x 510 mm,"Signed, 6/15","3,000 - 4,000 GBP","3,500 GBP",Prints & Multiples,Christie's South Kensington,"Apr. 16, 2014"
9_479,Damien Hirst,"Providence, from: The Butterfly Portfolio, 2009",2009,etching in colours,300 x 250 mm,"Signed, 37/45","2,500 - 3,500 GBP",Not Sold,Prints & Multiples,Christie's South Kensington,"Apr. 16, 2014"
9_480,Damien Hirst,"The hours spin scull, 2009",2009,acrylic on plastic,14x14x21cm,Signed,"10,000 - 11,500 EUR",Not Sold,Modern & Contemporary Art,Boetto Auction House,"Apr. 15, 2014"
9_481,Damien Hirst,"Skull with Ashtray and Lemon, 2009",2009,Screenprint in colours,510 x 420mm (20 x 16 1/2in),"Signed, 5/100","2,500 - 3,500 GBP",Not Sold,Prints featuring the St. Ives School,Bonhams Knightsbridge,"Feb. 19, 2014"
9_482,Damien Hirst,"Two Weeks one Summer- Red Bird and Parrot with Shark Jaw, 2009",2009,Lithograph printed in colours,595 x 480mm (23 1/4 x 19in),"Signed, 6/75","1,500 - 2,500 GBP",Not Sold,Prints featuring the St. Ives School,Bonhams Knightsbridge,"Feb. 19, 2014"
9_483,Damien Hirst,"Controlled Substances Key Spot Print, 2010",2010,Screenprint in colours,606 x 590mm (23 5/8 x 23 1/4in),"Signed, 83/300","2,000 - 3,000 GBP",Not Sold,Prints featuring the St. Ives School,Bonhams Knightsbridge,"Feb. 19, 2014"
9_484,Damien Hirst,"Methionine, 2010",2010,Color woodcut,62.3×80.8 cm (24.5×31.8 in),"Signed, 11/48","4,000,000 - 10,000,000 KRW","6,500,000 KRW*",130th Modern and Contemporary Art Auction,Seoul Auction,"Dec. 18, 2013"
9_485,Damien Hirst,"Norleucine, 2010",2010,woodcut in colors,76 × 76 cm.,48,"5,000 - 6,000 EUR",Not Sold,"Important Abstract and Contemporary Paintings, Sculptures",Versailles Auction: Perrin-Royère-Lajeunesse,"Dec. 15, 2013"
9_486,Damien Hirst,"THE HOURS SPIN SCULL, 2009",2009,Painted with acrylic plastic,14 x 14 x 21 cm,,"7,000 - 9,000 EUR",Not Sold,Modern Art,Hampel Fine Art Auctions,"Dec. 12, 2013"
9_487,Damien Hirst,"THE SOULS I-IV ""ORIENTAL GOLD"", 2010",2010,Foil printing on paper,72 x 51 cm,"Signed, 11/15","15,000 - 20,000 EUR",Not Sold,Modern Art,Hampel Fine Art Auctions,"Dec. 12, 2013"
9_488,Damien Hirst,"Aurous Iodide, 2009",2009,"Screenprint in colours, with gold glitter, on wove paper",75.5 x 55 cm (29 3/4 x 21 5/8 in.),"Signed, 139/150","6,000 - 8,000 GBP","10,625 GBP",Editions Evening & Day,Phillips London,"Dec. 12, 2013"
9_489,Damien Hirst,"Butterfly (Foil), 2010",2010,foil-block print in colours,725 x 520 mm (28 1/2 x 20 1/2 in),"Signed, 109/150","2,000 - 3,000 GBP",Not Sold,Modern & Contemporary Prints,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Dec. 11, 2013"
9_490,Damien Hirst,"Benedictus Dominus, 2009",2009,screenprint with glaze and diamond dust,1030 x 1076 mm (40 1/2 x 42 3/8 in),"Signed, edition of 50","8,000 - 12,000 GBP",Not Sold,Modern & Contemporary Prints,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Dec. 11, 2013"
9_491,Damien Hirst,"The Hours Spin Skull, 2009",2009,household gloss on plastic skull,210 x 140 x 140 mm,168/210,"10,000 - 12,000 NZD",Not Sold,New Collectors Art / Taxidermy / Modern Design,ART+OBJECT,"Dec. 10, 2013"
9_492,Damien Hirst,"Tryptophan, 2010",2010,Woodcut in colors on Somerset wove paper,39.9 x 39.9 in,"Signed, From an edition of 48","5,000 EUR","11,250 EUR",Post War/Contemporary Art,Ketterer Kunst Munich,"Dec. 07, 2013"
9_493,Damien Hirst,"The Souls IV, 2010",2010,Foliendruck on smooth Arches wove paper,28.3 x 20.5 in,"Signed, From an edition of 15","3,800 EUR","6,000 EUR",Post War/Contemporary Art,Ketterer Kunst Munich,"Dec. 07, 2013"
9_494,Damien Hirst,"Untitled, 2009",2009,Silkscreen in colors with gold glitter on light board,29.8 x 37.5 in,"Signed, From an edition of 100","10,000 EUR","15,000 EUR",Post War/Contemporary Art,Ketterer Kunst Munich,"Dec. 07, 2013"
9_495,Damien Hirst,"Studio Half Skull, Half Face, 2009",2009,silkscreen on paper with diamond dust,"35 x 43 1/2 in., 88.6 x 110.2 cm",17/75,"5,000 - 7,000 GBP",Not Sold,Modern & Contemporary Art,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Dec. 05, 2013"
9_496,Damien Hirst,"Minaret (Sanctum), 2009",2009,Original heliogravure on sturdy card,119 x 115.5 cm,"Signed, 50/59","10,000 EUR",Not Sold,Contemporary Art,"Lempertz, Cologne","Nov. 27, 2013"
9_497,Damien Hirst,"Providence, 2009",2009,Etching printed in colours on wove paper,11 3/4 x 9 5/8in,"Signed, 37/45","3,500 - 4,500 GBP",Not Sold,Prints featuring Andy Warhol & the Pop Legacy,Bonhams New Bond Street,"Nov. 19, 2013"
9_498,Damien Hirst,"The Hours Spin Skull, 2009",2009,Household gloss on plastic skull,6 3/4 x 8 1/4 x 5 1/2in,95/210,"4,000 - 6,000 GBP","5,000 GBP",Prints featuring Andy Warhol & the Pop Legacy,Bonhams New Bond Street,"Nov. 19, 2013"
9_499,Damien Hirst,"Science Xmas Butterfly Print, 2010",2010,"Foil block print in silver gloss, emerald green and chilli red on Arches 88 paper",28 3/8 x 19 7/8in,"Signed, 61/150","2,000 - 3,000 GBP",Not Sold,Prints featuring Andy Warhol & the Pop Legacy,Bonhams New Bond Street,"Nov. 19, 2013"
9_500,Damien Hirst,"Circle Spin Painting, 2009",2009,Acrylic on paper,Diameter: 20 1/2 in,Signed,"5,000 - 7,000 USD","10,000 USD",Post War & Contemporary Fine Art Featuring Vermillion Limited Editions Collection,Rago Arts and Auction Center,"Nov. 16, 2013"
9_501,Damien Hirst,"Circle Spin Painting, 2009",2009,Acrylic on paper,Diameter: 20 1/2 in,,"5,000 - 7,000 USD","5,625 USD",Post War & Contemporary Fine Art Featuring Vermillion Limited Editions Collection,Rago Arts and Auction Center,"Nov. 16, 2013"
9_502,Damien Hirst,"Butterfly Spin Painting, 2009",2009,Acrylic on paper,21 1/4 x 27 in,Signed,"5,000 - 7,000 USD","12,500 USD",Post War & Contemporary Fine Art Featuring Vermillion Limited Editions Collection,Rago Arts and Auction Center,"Nov. 16, 2013"
9_503,Damien Hirst,"Star Spin Painting, 2009",2009,Acrylic on paper,21 1/2 x 21 1/2 in,Signed,"4,000 - 6,000 USD","6,875 USD",Post War & Contemporary Fine Art Featuring Vermillion Limited Editions Collection,Rago Arts and Auction Center,"Nov. 16, 2013"
9_504,Damien Hirst,"Butterfly Spin Painting, 2009",2009,Acrylic on paper,21 1/4 x 27 in,Signed,"5,000 - 7,000 USD","12,500 USD",Post War & Contemporary Fine Art Featuring Vermillion Limited Editions Collection,Rago Arts and Auction Center,"Nov. 16, 2013"
9_505,Damien Hirst,"Skull Spin Painting, 2009",2009,Acrylic on paper,28 x 20 in,,"5,000 - 7,000 USD","10,000 USD",Post War & Contemporary Fine Art Featuring Vermillion Limited Editions Collection,Rago Arts and Auction Center,"Nov. 16, 2013"
9_506,Damien Hirst,"Heart Spin Painting, 2009",2009,Acrylic on paper,21 x 20 1/4 in,Signed,"5,000 - 7,000 USD","12,500 USD",Post War & Contemporary Fine Art Featuring Vermillion Limited Editions Collection,Rago Arts and Auction Center,"Nov. 16, 2013"
9_507,Damien Hirst,"Skull Spin Painting, 2009",2009,Acrylic on paper,28 x 20 in,Signed,"5,000 - 7,000 USD","8,125 USD",Post War & Contemporary Fine Art Featuring Vermillion Limited Editions Collection,Rago Arts and Auction Center,"Nov. 16, 2013"
9_508,Damien Hirst,"Heart Spin Painting, 2009",2009,Acrylic on paper,21 x 20 1/4 in,Signed,"8,000 - 12,000 USD","13,750 USD",Post War & Contemporary Fine Art Featuring Vermillion Limited Editions Collection,Rago Arts and Auction Center,"Nov. 16, 2013"
9_509,Damien Hirst,"Skull Spin Painting, 2009",2009,Acrylic on paper,28 x 20 in,Signed,"5,000 - 7,000 USD","5,938 USD",Post War & Contemporary Fine Art Featuring Vermillion Limited Editions Collection,Rago Arts and Auction Center,"Nov. 16, 2013"
9_510,Damien Hirst,"Butterfly Spin Painting, 2009",2009,Acrylic on paper,21 1/4 x 27 in,,"5,000 - 7,000 USD","11,250 USD",Post War & Contemporary Fine Art Featuring Vermillion Limited Editions Collection,Rago Arts and Auction Center,"Nov. 16, 2013"
9_511,Damien Hirst,"CARISOPRODOL, 2009",2009,household gloss on canvas,21 1/4 x 25 7/8 in. 54 x 65.7 cm,Signed,"300,000 - 400,000 USD","509,000 USD",Nov 2013 Contemporary Day,Sotheby's New York,"Nov. 14, 2013"
9_512,Damien Hirst,"SKATEBOARD DECKS, 2009",2009,screenprints,31 1/4 x 7 3/4 inches; 794 x 197 mm,Signed,"1,500 - 2,500 USD","3,750 USD","Old Master, Modern & Contemporary Prints",Doyle New York,"Nov. 11, 2013"
9_513,Damien Hirst,"Imperial Purple/Oriental Gold Skull, 2009",2009,"Foil block print in colors, on Arches 88 paper",I. 16 1/4 x 11 5/8 in (41.3 x 29.5 cm) S. 28 1/4 x 20 1/16 in (71.8 x 51 cm),"Signed, 4/15","4,000 - 6,000 USD","7,500 USD",Evening & Day Editions,Phillips New York,"Oct. 28, 2013"
9_514,Damien Hirst,"The Souls I (Westminster Blue, Silver Gloss), 2010",2010,foil-block print in colours,730 x 520 mm (28 3/4 x 20 1/2 in),"Signed, 1/15","2,500 - 3,500 GBP",Not Sold,Modern & Contemporary Prints,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Sep. 26, 2013"
9_515,Damien Hirst,"The Souls IV (Prairie Copper, Raven Black, Leaf Green), 2010",2010,foil-block print in colours,730 x 520 mm (28 3/4 x 20 1/2 in),"Signed, 1/15","2,500 - 3,500 GBP",Not Sold,Modern & Contemporary Prints,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Sep. 26, 2013"
9_516,Damien Hirst,"The Souls III (Leaf Green, Rustic Copper), 2010",2010,foil-block print in colours,730 x 520 mm (28 3/4 x 20 1/2 in),"Signed, 1/15","2,500 - 3,500 GBP","2,400 GBP",Modern & Contemporary Prints,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Sep. 26, 2013"
9_517,Damien Hirst,"Science Xmas Butterfly Print, 2010",2010,"foil block print in silver gloss, emerald green and chili red",28 1/2 x 20 in,"Signed, 107/150","2,500 - 3,500 GBP",Not Sold,Prints featuring the work of John Piper,Bonhams Knightsbridge,"Sep. 18, 2013"
